제목,카테고리
[한국항공우주연구원] 2024년도 하반기 정규직 채용(행정직),미분류
[아르바이트]_홈페이지 제작,미분류
[식영/학부] 2024학년도 인송문화재단 장학생 추천 안내,미분류
대학원 워크숍 안내,미분류
외교부·(재)서울국제법연구원 제12회 국제법 공개 아카데미 안내,미분류
[공지] 심화과정 온라인 탐방체험학습 안내(9/28~10/20),미분류
[공지] 심화과정 과학자 연극캠프 프로그램 안내,미분류
2024 BNK 캐피탈 신입사원 모집 안내,미분류
2024년 효원 인문학 학부연구생 프로그램 장학생 선발 공고,미분류
2024 콜마그룹 대졸신입사원 공개채용(2024. 9. 20 ~ 2024. 10. 03),미분류
퀄리타스반도체 Application Engineer(신입) 채용 공고,미분류
2024년 창업중심대학「기업가정신 교육-릴레이 창업특강③」개최 안내,미분류
[국립대육성] 2024학년도 2학기 효원 인문학 학부연구생 프로그램 장학생 선발 공고,미분류
2024년 하반기 해외 연수 지원자 모집 안내(기한: 10월 31일 목요일),미분류
[국립대육성사업] 2024년 고분자공학과 신기술프로젝트 경연대회,미분류
"[국립대육성사업] 찾아가Go, 알아보Job : KIMS TechFair 2024 참관",미분류
[창업지원단] 기업가정신 교육-릴레이 창업 특강 개최,미분류
[한국전력공사] 2024 emtp 초급자 양성과정 교육생 모집,미분류
[학과행사] 2024년 제2회 전기공학전공 신입생 전공역량증진 특강 개최,미분류
[KT] 2024년 대졸신입 2차 채용,미분류
[알림] 반도체 교육 혁신 워크숍 개최 안내,미분류
2024 부산 해양데이터 해커톤 개최 알림,미분류
부산대학교 외국인 학생들을 위한 정신 건강 가이드북/ Mental Health Guide for International Students at PNU,미분류
[채용]2024년 하반기 한국해양과학기술원 부설 극지연구소 채용 공고,미분류
교대원] 2024학년도 전기(2024학년도 2학기) 교육대학원 학위청구 논문심사 일정 알림,미분류
[엘리스랩] 바로 배워서 써먹는 Swift 활용 iOS 앱 개발 교육생 모집(~선착순 마감),미분류
[학교행사] 제14회 (2024년) 효원그린팜페스티벌 개최 알림,미분류
[학생활동] 전공특화형 비교과프로그램 화공생명공학 취업역량강화 사업-산업체현장견학,미분류
[반도체산업협회] 2024 반도체산업 채용박람회 개최,미분류
[한국항공우주산업] 2024 항공우주 논문상,미분류
[부산대 K-하이테크 플랫폼] ChatGPT 대학생 대상 '생성형 AI활용 취업능력 Skill UP' 특강 추가 모집,미분류
[대한적십자사/부산혈액원] 생명나눔 '사랑의 헌혈' 실시 안내 (9/27),미분류
[채용] 평택대학교국제교류원 초빙교원(중국대학교 파견) 채용 안내(~9/30),미분류
[부산대 여성연구소] 페미니즘 백래쉬와 젠더 게임의 양상들,미분류
2024학년도 취업성공우수사례 공모전 학생평가단 모집 안내,미분류
[한국생산기술연구원 하이테크베어링 기술센터] 2025학년도 전기 학‧연협동 석‧박사학위과정 학생연구원 모집,미분류
과외(9/27),미분류
찾아가는 병역진로설계 프로그램 안내,미분류
"과학과 계약제교원 채용 홍보 ( 가야고등학교, 부산진여자중학교 )",미분류
[사하구청] 사하구 청년 취업 멘토링 콘서트,미분류
2024 이수그룹 신입/경력사원 공개채용,미분류
[장학] [AI대학원] (재)씨젠의료재단 채용연계형 산학장학생 모집 안내(~10/11),미분류
[2024년 부산 해양데이터 해커톤 '바다를 가로지르는 데이터 전쟁' 온라인 설명회 ],미분류
2024 비교과 프로그램 「피란수도 부산유산 홍보 콘텐츠 공모전」 안내,미분류
2024년 부산 해양데이터 해커톤 '바다를 가로지르는 데이터 전쟁' 온라인 설명회(9/27),미분류
2024학년도 2학기 「중간고사 후 강의평가」 시행 안내 (10/21~ 11/1),미분류
2024-2학기 연구계획서 발표자에게,미분류
2024학년도 2학기 하나금융나눔재단 장학생 추천 (~10/2 18:00),미분류
한국외국어대학교 국제지역대학원 러시아·CIS학과 입시홍보,미분류
현대자동차 우수인재 추천 건,미분류
[금융감독원] 공인회계사 시험제도 개편 관련 찾아가는 설명회 개최 안내,미분류
24년 실전형 사이버훈련장 훈련과정 운영 (스마트선박?항만 보안분야),미분류
2024 현대자동차 「현대 하이테크 디스커버리」 참가자 모집,미분류
[데이터사이언스전문대학원] 2025학년도 부산대학교 데이터사이언스전문대학원 석사과정 입학설명회 안내(부산캠퍼스),미분류
[부산대 K-하이테크 플랫폼] 재직자 대상 Chat GPT 훈련과정 참가자 모집,미분류
[경제통상대학] 2024년 경제통상대학 명사초청특강: 주한체코대사 이반 얀차렉(Ivan Jancarek),미분류
[학생과] 2024학년도 동계 해외도전과 체험 파견팀 모집,미분류
[창업지원부] 제6회 Dream-Hi 창업캠프 모집 안내,미분류
(재)울산연구원 2024년 하반기 장학생 선발계획 공고,미분류
[국립대육성사업] 2024 경영학과 신입생 스터디그룹 지원 프로그램 안내,미분류
코오롱FnC 2024년 하반기 신입사원 공개채용 (~10/13),미분류
[2024-2] 2024학년도 제3회 특별초청강연 (10.10.(목)) GSIS Special Lecture,미분류
[식영/공통] 2024년 코이카 프로젝트 봉사단(캄보디아) 모집,미분류
[부산시북구자원봉사센터] 제11회 낙동강 구포나루축제 자원봉사자 모집,미분류
[두산건설]2024년 하반기 신입사원 공개채용 (9.30~10.14),미분류
[Hplus 건축사사무소] 2025 통번역사 채용,미분류
CREATE YOUR MOMENTS CJ그룹 2024 하반기 신입사원 모집,미분류
[한화호텔앤드리조트] 2024 한화그룹 서비스부문 신입사원 채용,미분류
인공지능 유체공학 연구실(임희창교수님) 학부연구생 모집,미분류
[언어교육원] 2024학년도 3차 BK21 참여 대학원생 영어역량강화 지원 프로그램 신청 안내,미분류
CAMPUS Asia EEST ASIA 제 26회 CSS(Cross Straits Symposium),미분류
2024학년도 2학기 퍼시스 목훈재단 장학생 추천,미분류
"[두산그룹] 2024 두산전자 신입사원 채용 (~10/4, 18시)",미분류
에이루트 건축사사무소 신입 및 경력 사원 모집,미분류
[화재보험협회] 2025년 신입사원 채용,미분류
전체] 하반기 「대학원생을 위한 연구 주제탐구.동향 분석 방법 교육」 신청 안내,미분류
전체] '2024학년도 부산대학교 인권센터 홍 보물찾기' 개최 안내,미분류
전체] 2024학년도 PNU 성·인권 공모전 개최 안내,미분류
학부] 2024학년도 2학기 학습플러스 코칭 동아리 운영 안내,미분류
제42회 대학생 수학경시대회 신청 안내,미분류
[교양교육원] 비교과 프로그램 [나의 청춘과 세계대학] 특강 안내,미분류
[부산대소식 10월호] 부산대 「글로컬 임상실증센터」 개소…최첨단 의료교육 환경 구축,미분류
"[종합교원양성센터]「교수학습 콘텐츠 개발 동아리, 아이온(A.I.ON)」추가모집 안내(신청기간 연장: ~ 10/9 까지)",미분류
[IP중점대학사업단] IP 논문 경진대회(대학원생 대상),미분류
[기술사업부] 2024년도 하반기 지식재산권 6차 교육과정 운영 및 신청 안내(자율주행 기술의 특허 출원 전략),미분류
[부산시글로벌도시재단] [한국전쟁 영웅들의 이야기 시즌 3] 아웃도어 미션 프로그램 홍보,미분류
[한국해양진흥공사] 부산 사이버보안 숏폼 콘텐츠 공모전,미분류
"[이노비즈] 미래내일 일경험 사업 안내 (경남은행, 한국전기연구원 등)",미분류
2024년도 하반기 SPC그룹 신입사원 공개 채용 안내,미분류
2024년도 SW융합역량강화를 위한 생성형 AI 특강 2차,미분류
2024학년도 2학기 지역사회기여센터 연구조교 추가 모집 안내,미분류
"[부산대 AI 콜로퀴엄 2024] 10/11(금) 김 선 서울대학교 교수, Introduction to AI Technologies for Drug Discovery",미분류
2024학년도 10월 도서관 이용교육 일정 안내,미분류
2024학년도 학부 신입생 도서관 이용교육 추가 실시(10월) 안내,미분류
[대구실내디자이너협회] 제25회 2024 DGID 실내건축디자인대전 개최,미분류
[IP중점대학사업단] IP 활용 SMK 경진대회(학부생 대상),미분류
2025년 입영대상 의무장교 지원 안내,미분류
"'3층 야외공간 이름 공모전'(~10/10,목)",미분류
2024-2학기 DNA 학습동아리 운영 안내(~10/9),미분류
부산광역시 건강도시사업지원단 간호사 채용 공고,미분류
[사단법인 노동법연구소 해밀] 제23회 해밀 아카데미 안내,미분류
[유니클로] 신입사원(UMC) 채용(~10/9),미분류
KOICA 우즈베키스탄 타슈켄트 지역 한국 문화 인식 제고 프로젝트 봉사단,미분류
2024년도 한국농업기술진흥원 제2차 공개경쟁채용 공고,미분류
2024년 9월 삼양그룹 신입사원 대규모 모집,미분류
전공봉사활동 활성화를 위한「2024학년도 동계 해외도전과 체험」파견팀 모집 공고,미분류
[비교과] 교양교육원 비교과 프로그램 '나의 청춘과 세계대학' 특강 안내,미분류
[기타] 2024년 ICT콤플렉스 기업 실무 연계 프로젝트 인공지능 교육생 모집 (~10.17.(목)),미분류
주한체코대사 초청 특강 알림,미분류
[국립대육성(글로컬)] 2024 PNU 글로컬 해외교육실습 참가자 모집 안내(~10.21.(월)(교직이수학생 대상),미분류
[홍보·안내] 보건의료 분야 이러닝 과정 수강 이벤트 안내(무료),미분류
[한국기술교육대학교] 2024년 하반기 정규직 직원 채용 공고,미분류
2024학년도 2학기 「교직 적성 및 인성 검사」 실시 안내,미분류
2024학년도 2학기 교직과정 「응급처치 및 심폐소생술 실습」 신청 안내,미분류
사하구 청년 취업 멘토링 콘서트,미분류
[학부] [국립대육성사업] 2024학년도 2학기 DNA 학습동아리 운영 계획(안),미분류
대기업/글로벌기업/부산기업 취업 멘토링 콘서트 안내,미분류
[신입생 중 해당자] 2024년 10월 신입생 대상 도서관 이용 교육 알림,미분류
"[희망자] 표절예방프로그램 활용법, 학술자료 검색 방법 등 10월 도서관 이용교육 일정 알림",미분류
2024학년도 제16기 선배와 손잡(Job)기(멘토링 프로그램) 멘티 모집 안내,미분류
교대원] 2024학년도 2학기 교육대학원 학위청구 특수연구 심사신청 및 일정 안내(특수연구 수강자 필독),미분류
2024년 나노과학기술대학 영어발표 경진대회 수상 내역 알림,미분류
[연구실안전관리센터] 2024년도 연구실 안전문화 캠페인 공모전 개최 안내,미분류
[효원상담원] 심리기술훈련 7차 참가자 모집(11/1 금 10:30-11:30) 10월 29일까지 신청마감,미분류
[이차전지 혁신융합대학 사업단 ] 국내 이차전지 현장 견학 참여 학생 모집,미분류
[학생과] 제35기 연합해외봉사단 서류전형 합격자 공지 및 추후 진행 사항 안내(필독),미분류
[부산시청소년활동진흥센터] 2024년도 부산광역시 청소년자원봉사대회 참가자 모집,미분류
[장학]2025년 대산농촌재단 장학생 선발 안내,미분류
[창업지원부] 지역민을 위한 창업체험교육 프로그램 신청 안내,미분류
[대한적십자사/부산혈액원] 생명나눔 「사랑의 헌혈」 실시,미분류
[연제구] 『가우스 전자 곽백수 작가 초청 웹툰특강』홍보,미분류
[부산광역시 서구] 「2024 서구 희망교육평생학습축제」학생 자원봉사자 모집,미분류
[경제통상대학] 2024년 경제통상대학 명사초청특강: Karen Pflug(IKEA 최고경영책임자_Ingka Group Chief Sustainability Officer),미분류
[교육부] 아동·청소년대상 성범죄 신고의무 및 성범죄자 취업제한제도 교육,미분류
[부산여성가족과 평생교육진흥원] 부산여성가족과 평생교육진흥원「위(Women)풍당당 링크사업」 청년여성 정책멘토단 모집,미분류
[부산광역시서구] 제15회 부산고등어축제 『스트릿 댄스 경연대회』 홍보 및 참가,미분류
2024-2학기 교양교육원 비교과프로그램 '디지털문화와 인간' 특강 안내,미분류
2024 Fall Semester Education for PNU International Students,미분류
2024-2학기 외국인 유학생 교육 시행 안내(~12/31),미분류
삼성청년 SW 아카데미 13기 교육생 모집 안내,미분류
2024학년도 2학기 맞춤형 학습컨설팅 프로그램 안내,미분류
현대캐피탈 2024 신입사원 채용(~10/21(월) 16시까지),미분류
2024년 하반기 두산건설 신입사원 공개채용(~10/14(월) 18시까지),미분류
[소프트웨어융합교육원]2024 SW중심대학 마일스톤 장학생 선발을 위한 실적제출 안내(~10.20),미분류
[대학원혁신실] 2024-2학기 대학원생 고전읽기&독서토론 신청 안내(~10/16),미분류
"[동남정보보호지원센터] 정보보호 무료교육 안내 (10/21(월), 10/22(화))",미분류
